llnw	1391127
oxfd	1586049
ryam	1597672
omp	1652133
motv	1827821
snse	1829802
clii	1821159
gbl	1060349
ppr	826020
cmo	766701
faii	1815849
ctt	1341141
rada	761238
bnft	1576169
wifi	1169988
eft	1288992
mfl	1045126
co	1467808
spro	1701108
jpi	1547994
gmda	1600847
ruprf	1010000
sppi	831547
pros	1634038
vhc	1082324
htbk	1053352
alto	778164
diax	1608742
nsrpf	1536674
titn	1409171
mcs	62234
eqd	1818221
evn	1074540
clar	913277
sqz	1604477
smts	1705259
bchg	1732409
nqp	870780
hps	1215913
thbr	1769318
nvgs	1581804
leo	818972
aldx	1341235
gts	1171662
bbsi	902791
etwo	1800347
thr	1489096
allt	1365767
ncv	1214935
evi	65312
snrh	1823854
bfc	1746109
mux	314203
mtl	1302362
cvlb	948320
nltx	1404644
iiac	1825042
rapt	1673772
myn	882150
anik	898437
sprq	1821850
fuse	1807846
mrns	1267813
catc	711772
jfr	1276533
mov	72573
knop	1564180
mcft	1638290
onew	1772921
insw	1679049
isee	1410939
itrn	1337117
yin	1661125
avdl	1012477
labp	1785345
xene	1582313
mqy	890196
wve	1631574
bcei	1509589
aplt	1697532
ctaq	1823634
frln	1810031
amyt	1783010
msgm	1821175
mca	888410
lbc	1475348
jhb	1647933
pko	1412350
prof	1628808
bivi	1580149
hql	884121
coe	1659494
mgta	1690585
flnt	1460329
hcmc	844856
prth	1653558
jynt	1612630
gtxmq	1735707
crf	33934
rmt	912147
tg	850429
qtnt	1596946
vki	908993
ezoo	1752372
athx	1368148
isd	1534880
igd	1285890
xxii	1347858
aray	1138723
uxin	1729173
cresy	1034957
pdac	1821317
ebf	33002
nak	1164771
urov	1740547
thw	1635977
ctmx	1501989
blbd	1589526
mtw	61986
glsi	1799788
kldo	1751299
gsm	1639877
free	1753706
fsd	1494530
nhf	1356115
soi	1697500
dsu	1051003
amal	1823608
rmgb	1820143
ibio	1420720
hpi	1176199
cmcm	1597835
ocx	1642380
spfr	1825079
ead	1210123
loop	1504678
axti	1051627
crdf	1213037
when	943535
vyne	1566044
pgc	1050743
idt	1005731
siga	1010086
efr	1258623
hear	1493761
ntp	829365
ryi	1481582
rick	935419
este	10254
spne	1637761
stk	1471420
selb	1453687
srlp	1525287
dpg	1515671
dx	826675
pbyi	1401667
abti	1442999
sprb	1683553
nisn	1603993
voxx	807707
ntst	1798100
gbab	1495825
rfl	1713863
lxfr	1096056
bmrc	1403475
caf	1368493
kala	1479419
hmlp	1603016
ppt	827773
arow	717538
mrac	1830180
ctso	1175151
xnet	1510593
fusn	1805890
wsbf	1569994
qmco	709283
nat	1000177
beem	1398805
asle	1754170
vhi	59255
bkrp	1580095
sxc	1514705
btaq	1815526
atro	8063
tyme	1537917
clfd	796505
cplg	1707178
higa	1823776
sbr	710752
laws	703604
advv	1698519
dmlp	1172358
dxpe	1020710
etnb	1785173
opt	1815620
mbwm	1042729
orc	1518621
cue	1645460
lbti	1384135
oncr	1671818
lsf	1650696
pmo	900422
hafc	1109242
tern	1831363
fngr	1602409
ttoo	1492674
pvac	77159
fsp	1031316
newt	1587987
cste	1504379
alus	1781115
hci	1400810
awp	1390195
gsl	1430725
nbev	1579823
vih	1820302
stic	1819574
djco	783412
oprt	1538716
mlr	924822
meip	1262104
ktf	839533
inzy	1693011
twi	899751
alrs	903419
amot	46129
flng	1772253
vpg	1487952
ltrpa	1606745
jnce	1640455
cnbka	812348
surf	1718108
msbi	1466026
snr	1610114
fra	1259708
cdak	1659352
twnd	1814215
apei	1201792
scpl	1760717
bui	1528988
sva	1084201
dzsi	1101680
pflt	1504619
usx	923571
bfz	1137391
dba	1383082
opy	791963
rsva	1828318
crai	1053706
codx	1692415
yrd	1631761
vrna	1657312
muj	1053988
litb	1523836
klr	1719489
uve	891166
fbrx	1419041
yac	1815302
aef	846676
tdw	98222
omn	1090061
dhil	909108
dlth	1649744
mdvl	1402479
acnd	1805651
hckt	1057379
ufi	100726
crd-a	25475
huiz	1778982
sunw	1172631
ta	1378453
deh	1812173
vntr	1705682
frx	1826889
bfst	1624322
cio	1593222
orph	1764791
aeye	1362190
blct	1791278
hmtv	1567345
cnsl	1304421
cprx	1369568
cap	1722438
trc	96869
ccap	1633336
enpc	1816261
conn	1223389
senea	88948
cnnc	1410187
cbah	1828723
dmyi	1824920
invu	862651
gtyh	1682325
atlc	1464343
gut	1080720
nan	1074769
rrgb	1171759
miy	890393
frph	844059
irs	933267
min	826735
mbii	1441693
mofg	1412665
mhn	1038186
soac	1798562
ibcp	39311
tour	1597095
dgns	1827075
tpvg	1580345
olp	712770
glog	1534126
drio	1533998
crnt	1119769
ubx	1463361
csse	1679063
frgi	1534992
otlk	1649989
vsec	102752
stim	1227636
flic	740663
clpt	1285550
wtrh	1653247
ndls	1275158
btnb	1831236
iea	1652362
hbt	775215
qh	1781193
land	1495240
vrs	1421182
acre	1529377
xpoa	1821742
nrgx	1756908
leju	1596856
trvn	1429560
tgb	878518
piai	1819175
fulc	1680581
wuyi	1687065
xoma	791908
crmd	1410098
dcrb	1716583
fcbc	859070
lctx	876343
gss	903571
imux	1280776
uec	1334933
stxs	1289340
cpsi	1169445
mark	1368365
ins	320340
iaca	1821018
sols	1519177
bw	1630805
itmr	1613170
sftw	1753539
kbal	55772
spke	1606268
hcar	1824846
bdsi	1103021
fwaa	1837014
itegy	1579597
clxt	1705843
afb	1162027
hymc	1718405
cspr	1598674
nev	1469392
aenz	1572621
lsea	1721386
pmx	1181506
rgp	1084765
asa	1230869
ztr	836412
fldm	1162194
cbay	1042074
hffg	1680873
ello	946394
tnk	1419945
edd	1388141
mpaa	918251
mcb	1476034
apto	882361
sos	1346610
apts	1481832
glo	1350869
nept	1401395
intz	736012
jfu	1619544
immr	1058811
cswc	17313
bwb	1341317
bym	1181187
dgica	800457
tffp	1733413
pmm	844790
dspg	915778
eto	1281926
fisi	862831
cdzi	727273
muds	1820727
rgs	716643
hpf	1189740
bxc	1301787
plm	866028
icad	749660
egan	1066194
vstm	1526119
hmco	1829042
shmp	1465470
ncz	1227857
gdlc	1729997
sgc	95574
gwrs	1434728
oeg	1108967
wti	1288403
vacq	1819994
ampe	1411906
gbli	1494904
hysr	1481028
mcr	851170
htpa	1828817
wnw	1787803
ccac	1794621
mta	1722606
dsm	855887
jpdyy	1615026
etb	1308927
axu	1364128
legh	1436208
hoft	1077688
camp	730255
gain	1321741
acbi	1461755
bkt	832327
infu	1337013
fmnb	709337
ois	1121484
nsco	1709682
rdhl	1553846
clvr	1819615
ccne	736772
hesm	1789832
ipi	1421461
sgu	1002590
bsn	1815805
gtll	932021
igic	1794338
gte	1273441
vmd	1729149
jri	1539337
sien	1551693
pkoh	76282
bned	1634117
eypt	1314102
actg	934549
oia	835333
nmtr	1551986
cfac	1818644
anip	1023024
gnk	1326200
fc	886206
lpi	1528129
cbmg	1378624
eigr	1305253
peo	216851
asg	786035
ccbg	726601
htbi	1538263
nxtc	1661059
rtto	1646576
tinv	1820144
pfl	1244183
fiii	1784168
ble	1176194
pmf	1140392
mcbs	1747068
wsr	1175535
resn	1579910
mmt	809173
jro	1289213
gpl	1300050
vrca	1660334
ipha	1598599
nodk	1681206
gnty	1058867
rm	1519401
tei	909112
kirk	1056285
plym	1515816
autl	1730463
cdxc	1386570
rmm	1771226
pnnt	1383414
mogo	1602842
tlsa	1723069
rlgt	1171155
abus	1447028
casi	895051
taco	1585583
men	844172
grbx	1419275
lokb	1821769
bh	1726173
ibex	1720420
ston	1753886
rrbi	1071236
cpsr	1805087
ccrn	1141103
msb	65172
btu	1064728
hawel	46207
rfi	891290
bsrr	1130144
rpla	1763731
sesn	1485003
ctac	1824577
cla	1816581
puyi	1750264
agle	1636282
artna	863110
bhb	743367
acv	1636289
je	1538789
myj	884216
ecc	1604174
rtpz	1828105
borr	1715497
jgh	1615905
acev	1813658
gik	1802749
ceix	1710366
fof	1375340
lptv	1643988
aqms	1621832
ctk	1734262
ufpt	914156
chn	845379
wtba	1166928
ffa	1291334
indt	1037390
spfi	1163668
sor	91847
bry	1705873
hov	357294
mesa	810332
luna	1239819
ngvc	1547459
vtru	1805012
rbb	1499422
rice	1823766
kinz	1820875
fbio	1429260
lndc	1005286
natr	275053
pcq	1140411
erc	1227073
gmhly	1438848
ucl	1775898
evgn	1574565
tcda	1595585
biio	1575420
apyx	719135
plg	1095052
vrtv	1599489
ftiv	1777835
hyi	1497186
silc	916793
wsg	1771279
ooma	1327688
bgfv	1156388
rvi	1735184
hook	1760542
usas	1286973
inbt	1657803
eqbk	1227500
ipldp	52485
mtrx	866273
rbnc	1606440
acrdf	1762359
onct	1260990
dssi	1761940
powl	80420
mbi	814585
prtk	1178711
dske	1642453
kldi	1752474
ptsi	798287
tast	809248
ftft	1066923
splp	1452857
tgls	1534675
eex	1579214
oacb	1820931
fdus	1513363
srt	1031029
lnd	1499849
ht	1063344
biox	1769484
fpi	1591670
cstr	1676479
wilc	1030997
vreof	1771706
acet	1720580
onds	1646188
tisi	318833
livx	1491419
plpc	80035
hpx	1809353
empw	1822928
redu	1712178
ncty	1296774
asaq	1819510
emf	809708
utmd	706698
ivc	742112
bbcp	1703956
mvt	897269
viao	1769116
fiv	1687081
abeo	318306
txcb	1006840
nmy	897424
psf	1498612
stxb	1499453
ebtc	1018399
osbc	357173
arya	1808805
tsoi	1419051
dl	1438644
jagx	1585608
gpm	1310709
eot	1454741
agmh	1705402
flmn	1703785
atto	1606457
cznc	810958
vlgea	103595
ncmi	1377630
sv	1822966
aspl	1819516
safly	1538028
amnb	741516
crge	1277250
evfm	1618835
tti	844965
myc	882152
xers	1346302
tk	911971
mtac	1826667
jvczy	1534648
tlys	1524025
chs	897429
ksmt	1814824
mqt	887394
fly	1407298
vcvc	1821595
egle	1322439
trch	1431959
cerc	1534120
trns	99302
nvec	724910
sfst	1090009
lake	798081
rdvt	1720116
tmq	1543418
gf	858706
glad	1143513
seovf	1491434
cidm	1173204
crsa	1723648
catn	1632275
hayn	858655
iif	916618
mson	880432
altg	1759824
smbc	916907
aout	1808997
quad	1481792
smsi	948708
lmrk	1615346
bkn	894242
gstx	1497649
scvx	1794717
mue	1071899
bgh	1521404
mogu	1743971
clmt	1340122
smbk	1038773
nwpx	1001385
rcs	916183
cvlg	928658
kmda	1567529
esca	33488
kio	1515940
mnov	1226616
gau	1377757
civb	944745
alpn	1626199
vpv	895528
glto	1800315
gfn	1342287
fct	1282850
nbh	1178839
bmtm	1568385
cogt	1622229
poetf	1437424
oesx	1409375
prog	1580063
gfasy	1389207
cia	24090
actx	1096950
leu	1065059
ncna	1709626
irmd	1325618
nxp	883618
supv	1517399
sona	1325670
ngl	1504461
yell	716006
cmpi	1651431
lcut	874396
novn	1467154
ddlx	1643194
sbg	1816708
nca	818851
mec	1766368
raca	1811764
wia	1254370
kmf	1500096
eq	1746466
nsh	1816017
vra	1495320
srga	1760173
cnlhn	23426
pds	1013605
mixt	1576914
inbk	1562463
caba	1759138
eskyf	1010559
gnpx	1595248
itic	720858
ormp	1176309
acrx	1427925
dbdr	1823144
next	1612720
hchc	1006837
kor	1507964
arbg	1823826
valu	717720
emx	1285786
evc	1109116
dbl	1525201
fbnk	1511198
nnbr	918541
mepw	1627452
grtx	1563577
cslt	1433714
pck	1170300
avnw	1377789
nxq	885733
fei	1556336
agrx	1261249
aone	1816613
edap	1041934
nuo	878200
evm	1177161
hsaq	1814114
smmf	811808
ubia	1500242
pke	76267
mcbc	1053584
uk	1821424
cvgi	1290900
ptgef	1095435
cem	1488775
mbio	1680048
mav	1258943
scor	1158172
bvh	315858
ssss	1509470
npv	897421
dbo	1383058
infi	1113148
pypd	1611842
mhi	1223026
duc	894239
lmnr	1342423
care	1829576
fst	1815737
blu	1259942
ueps	1041514
tyg	1268533
ruhn	1753268
whf	1552198
ftf	1233087
mfm	801961
aaoi	1158114
enlv	1596812
coms	1178727
hcaq	1833769
imv	1734768
osmt	1739426
mtnb	1582554
lrmr	1374690
shsp	1506439
cece	3197
edn	1395213
ckpt	1651407
bgt	1287480
seel	1017491
kzr	1645666
ezpw	876523
crbp	1595097
ghl	1282977
soly	1548187
pbfs	1769663
ybgj	895464
pfis	1056943
pcyo	276720
cpsh	814676
cto	23795
glre	1385613
tmdi	840551
logc	1664106
sqns	1383395
atax	1059142
hbcp	1436425
fdbc	1098151
amr	1704715
phd	1305767
cato	18255
pht	1166258
vtgn	1411685
anpcy	1620678
noa	1368519
dmb	1565381
crhm	1461119
vygr	1640266
pwfl	1774170
adma	1368514
gdo	1472341
id	1698113
cinr	1575051
tsi	809559
mci	275694
bfi	1723580
eldn	1404281
kvhi	1007587
htbx	1476963
sar	1377936
fnlc	765207
cveo	1590584
gnln	1743745
hrtg	1598665
lci	57725
oca	1827669
lchd	1715433
anh	1047884
fve	1159281
ptn	911216
ccb	1437958
inmb	1711754
fins	1745059
mvbf	1277902
jhd	1666735
spxx	1338561
rwbyf	1744345
ayro	1086745
kxin	1713539
cas	1822309
at	1419242
odc	74046
mgu	1326390
mtcr	1634379
jof	859796
bctg	1819133
fmao	792966
nuw	1450445
aug	1514597
nr	71829
orrcf	1390352
thtx	1512717
gsv	1321847
pcsb	1691337
roch	1796303
rcky	895456
apt	884269
mtt	1454021
smti	714256
jrs	1158289
mulg	1629665
ftsi	1529463
latn	1766146
thm	1134115
pays	1496443
qli	1779578
airg	1272842
cntg	1757097
hbb	1709164
idn	1040896
gtt	1315255
gldg	1538847
brt	14846
vtn	883265
gshn	1639327
otic	1493566
nbse	1173281
htzgq	1657853
rcar	1016708
uihc	1401521
hrzn	1487428
izea	1495231
kuke	1809158
tmts	1822553
tmst	1598428
hbmd	1390162
xspa	1410428
uryl	1652842
sj	1753673
vnrx	93314
iti	350868
gpja	41091
ayla	1797336
lkco	1487839
ycbd	1644903
stcb	1539850
lyts	763532
sb	1434754
bcli	1137883
wpg	1594686
vhaq	1823857
gnss	924383
hzn	1637655
chma	1339469
prqr	1612940
agtc	1273636
psti	1158780
nath	69733
aptx	1674365
cgro	1799611
fsbw	1530249
ds	1175483
kshb	1604627
evf	1070732
wrap	1702924
brg	1442626
reemf	1419806
mrmd	1522767
gmbl	1451448
eman	1046995
mmex	1440799
brbs	842717
nl	72162
dsx	1318885
stg	1723935
dakt	915779
sic	1723866
dhy	1061353
ajx	1614806
ocn	873860
imnm	1472012
sbt	1680379
leaf	1365038
gwgh	1522690
ctic	891293
imra	1672619
oncs	1444307
etx	1563696
ocsi	1577791
jfin	1743102
liqt	1307579
htoo	1819794
byrn	1354866
optn	1494650
oiim	1095348
lgi	1278211
nhs	1487610
thca	1773087
hrow	1360214
petx	1509190
smed	898770
axla	1633070
seav	1763660
arec	1590715
lmpx	1731727
aleaf	1754664
scpe	1764301
fcbp	1716697
ontx	1130598
uan	1425292
nukk	1592782
spi	1210618
igi	1462586
chuc	1134765
gmlp	1415916
suns	1508171
mhd	1034665
nbn	811831
pzc	1181504
eols	1570562
vinc	1796129
lhc	1824153
mist	1408443
gsmg	1738758
fkwl	722572
fen	1284940
obsv	1685316
eton	1710340
cnty	911147
flc	1245648
evg	1287498
dfns	1777946
mlss	855683
nymx	1018735
pvbc	1778784
pmvc	1807765
pgsvy	902053
neti	1587264
vvpr	1681348
strt	933034
mg	1436126
tbnk	1447051
pola	1622345
aveo	1325879
jce	1385763
tlc	1722890
bgr	1306550
vbf	5094
fxe	1328598
ehi	1228509
cnf	1733868
nrrwf	1680637
gpx	70415
ffmgf	1641229
aspu	1487198
ipa	1715925
insi	30125
nxr	888411
xgn	1274737
flxs	37472
mlp	63330
ggt	921671
pavm	1624326
fvcb	1675644
agfy	1800637
mreo	1719714
isr	728387
bblg	1419554
acnb	715579
tnav	1474439
xcur	1698530
dsac	1823466
jco	1686142
aft	1502573
bkcc	1326003
pfbi	887919
cxxif	831609
ciso	1777319
pkbk	1315399
rnet	1162112
tara	1359931
gpp	1635650
fund	825202
cnce	1367920
atos	1488039
spok	1289945
sbbp	1634432
emo	1517518
alco	3545
eng	933738
eod	1386067
mdca	876883
slgl	1684693
ags	1593548
aku	1776197
slno	1484565
sncr	1131554
enx	1177162
emp	66901
tsbk	1046050
mhld	1412100
ivh	1568292
dhf	1057861
blsa	1823200
fenc	1211583
tvac	1820566
grx	1391437
kf	748691
pfd	868578
gwac	1819989
gix	1770141
ugro	1706524
exfo	1116284
bhr	1574085
strs	885508
clsd	1539029
scd	1270131
ueec	1096938
admp	887247
bset	10329
ihit	1682811
th	1712189
cala	1496671
pstl	1759774
pim	830622
ptvca	9346
bsl	1486298
efl	1701167
ecf	793040
nrim	1163370
hyre	1713832
apcx	1070050
nml	1562051
twn	804123
aht	1232582
orrf	826154
vist	1762506
bcbp	1228454
fll	891482
czfs	739421
zest	1437491
tirx	1782941
pfhd	1630856
hurc	315374
inve	1036044
enj	71508
lcnb	1074902
amrk	1591588
tgrf	1551286
aif	1526697
immp	1506184
goro	1160791
nsl	1093428
bwg	1504545
nrp	1171486
gne	1528356
gnft	1757064
ovid	1636651
inb	1395057
eht	1665817
seco	1633441
inlb	1500123
glq	1316463
inuv	829323
samg	1549966
aqst	1398733
cmls	1058623
ide	1417802
asmb	1426800
uti	1261654
vtvt	1641489
nmci	1707210
cbio	1124105
pcb	1423869
tci	733590
fdeu	1646109
hqda	1304730
cih	1749797
urg	1375205
gcbc	1070524
hyb	825345
jtd	1397173
mmnff	1776932
wism	1756640
ltrn	1763950
nro	1261166
nksh	796534
kin	1561743
drtt	1340476
nwfl	1013272
krus	1772177
cbnk	1419536
tschy	1614483
atlo	1132651
tela	1561921
trx	1173643
caas	1157762
ktyb	1000232
tmrc	1445942
atao	1570937
opp	1678130
ymtx	1445283
mxf	65433
innd	1609139
cvcy	1127371
cofs	803164
bgio	1691433
cwco	928340
cybe	768411
frbk	834285
mdna	1807983
culp	723603
mpb	879635
bny	1137390
mpa	891038
unty	920427
flux	1083743
eoss	1651958
thcbu	1760689
pcom	1204413
myf	882153
mdwt	355379
qk	1769256
acst	1444192
scph	1604950
wlfc	1018164
gceh	748790
lazy	1721741
tusk	1679268
ictsf	1010134
fif	1513789
siox	1636050
tsq	1499832
glyc	1253689
cmcl	766011
lov	1705338
acp	1503290
pxlw	1040161
idra	861838
sgoc	1412095
nmm	1415921
emkr	808326
mkd	1758736
zvo	1305323
visl	1565228
plx	1006281
niq	1564584
oxsq	1259429
aunff	1507713
msd	904112
ggm	1551949
xyf	1725033
eryp	1624422
renn	1509223
rbtk	1594204
iin	88790
genc	64472
brpm	1839360
dla	1101396
scty	1265107
mrcc	1512931
wneb	1157647
dbb	1383084
itrm	1659323
gsit	1126741
dgl	1383055
krmd	704440
gaia	1089872
dmf	839122
watt	1575793
itrg	1722387
enob	1527728
rgco	1069533
swkh	1089907
mhh	1437226
baos	1811216
ft	833040
ljpc	920465
cmct	908311
teaf	1704299
znog	1131312
fbiz	1521951
omeg	1832010
bcv	9521
nmrd	1602078
belfa	729580
srev	1310114
krkr	1779476
jhs	759866
orn	1402829
fgovf	1064052
bfra	1712641
cbh	1701809
ccm	1472072
flac	1828326
fcap	1070296
sgam	1820201
fxy	1353613
istr	1602658
nen	746514
ftk	928054
iii	1371489
cplp	1392326
wrn	1364125
pbt	319654
expr	1483510
psix	1137091
wmc	1465885
hbio	1123494
rrd	29669
mlac	1807594
sd	1349436
nc	789933
tgan	1715768
cfrx	1478069
naz	892992
pei	77281
osg	75208
weys	106532
gleo	1784851
esq	1531031
bgx	1504234
zyne	1621443
crecf	1478035
gtii	356590
prgx	1007330
laix	1742056
mus	1058234
jdd	1255821
essc	1760683
ntrb	1676047
avgr	1506928
lomlf	1509397
fccy	1141807
atxg	1650101
trec	7039
snfca	318673
fstr	352825
muh	1038190
aacg	1420529
bta	1343793
ela	701719
cix	1049606
aprn	1701114
adms	1328143
alsk	1089511
pdlb	1703489
levl	1412707
lpcn	1535955
inse	1615063
bpts	1768946
evax	1828253
hlxa	1821586
pyyx	939930
sifi	1500213
sjt	319655
pfo	882071
boch	702513
tedu	1592560
mict	854800
rmbi	1767837
mcmj	1785592
slct	1263762
sieb	65596
rei	1384195
bbk	1167467
wwr	839470
cik	810766
glop	1598655
boxl	1624512
chmg	763563
zeus	917470
inf	1522807
tnp	1166663
tipt	1393726
celc	1603454
mhf	830487
gen	1351051
fmn	1199004
dyai	1213809
pico	830122
asps	1462418
bcml	1730984
hqi	1140102
shbi	1035092
wea	1163792
lmnl	1351172
hlan	844959
sund	1171838
ewlu	1517498
hofv	1708176
gnca	1457612
lyra	1327273
extn	1635881
eml	31107
esxb	1323648
nlst	1282631
mrln	1260968
scyx	1178253
egy	894627
kern	1755953
bmtx	1725872
fnwb	1556727
essa	1382230
clsn	749647
epgg	1501862
smtx	1108320
jpt	1679033
grnq	1597846
lwlg	1325964
usio	1088034
inod	903651
cee	860489
elvt	1651094
phun	1665300
glg	1556266
basi	720154
ddmx	1828957
tren	1740797
rdi	716634
alrn	1420565
eyen	1682639
atbpf	1583682
nsrcf	1302084
feng	1509646
ctvz	794929
dmac	1401040
qumu	892482
dmo	1478102
bwen	1120370
cxe	845606
lptx	1509745
pirs	1583648
fcuv	1590418
tcfc	855874
bsgm	1530766
dbp	1383057
tdac	1673481
ifrx	1708688
frtg	1602813
srra	1290149
phge	1739174
cdr	761648
zsan	1587221
pwod	716605
elox	1035354
pbts	1754323
ytra	1516899
ivac	1001902
asur	884144
iga	1332943
riv	1501072
bwfg	1505732
apvo	1671584
piivx	1557265
orgs	1460602
hil	1287808
zdge	1667313
fgbi	1408534
chmi	1571776
stal	1614556
biol	811240
idty	1534154
amtx	738214
tcon	1394319
nba	1823882
capr	1133869
isba	842517
evbn	842518
arl	1102238
optt	1378140
rmti	1041024
sfe	86115
wbqnl	1785494
rocc	1824403
metc	1687187
jhi	759828
cffi	913341
mfin	1000209
prph	868278
hie	1519505
csbr	771856
sybx	1527599
algr	1720025
clgn	1631487
enz	316253
stnd	1492915
aytu	1385818
alya	1734520
apre	1781983
cvly	806279
bwac	1821146
avct	1704760
ihd	1496292
vmm	895658
onvo	1497253
linc	1286613
iec	49728
mdwd	1593984
pmbc	1109546
pgtk	1553404
wei	1734902
pai	75398
bsvn	1746129
hglb	1622148
pfsw	1095315
nny	818850
lngb	1602706
cycn	1755237
pcti	1057083
rdcm	1016838
ger	1612875
ghm	716314
mnp	894351
nerv	1598646
bene	1828735
brez	1817640
fncb	1035976
yayo	1691077
mcn	1289868
bgsf	1474903
ptk	1797099
adad	1593204
jyac	1824119
cqcq	1569083
earn	1560672
sing	1443611
gaxy	1127993
wkey	1738699
bbf	1137392
sbev	1553788
azyo	1708527
dnif	1059213
asrt	1808665
myfw	1327607
mntx	1302028
mgf	811922
ptmn	1372807
very	1575434
mrkr	1094038
vel	1692376
mitt	1514281
fuaiy	1132571
fsfg	1435508
cwgl	1562151
vero	1409269
blrx	1498403
phas	1169245
rgt	1514490
dhx	1393883
metx	1796514
aumn	1011509
xfor	1501697
ccnc	1641398
anvs	1477845
aih	1757143
ped	1141197
ebmt	1478454
batl	1282648
tzoo	1133311
ntg	1490286
cemi	1092662
refr	793524
scps	1772028
mrge	1623360
edf	1501103
lumo	1126234
mtbc	1582982
mdxl	1601280
cgo	1285650
dpw	896493
whg	1165002
ltrx	1114925
nwin	919864
heq	1496749
mbcn	836147
eucr	1822929
gdrzf	1072725
brid	14177
bfin	1303942
kulr	1662684
rmi	1746967
nmt	897419
dlhc	785557
aubn	750574
panl	1606909
fnrn	1114927
niobf	1512228
xtnt	1453593
mrbk	1750735
sup	95552
agd	1362481
pine	1786117
pcyg	50471
mfnc	36506
dpls	866439
lqda	1819576
rnwk	1046327
pme	1517130
jsd	1509253
cdjm	1024095
ctgl	1498067
cocp	1412486
anix	715446
gvxxf	1490596
mnsb	1693577
jta	1265708
ap	6176
nspr	1433607
omws	1676852
galt	1133416
uone	1041657
otra	1821318
apen	1251769
vgi	1528811
inpx	1529113
opbk	1722010
aerg	879911
nkg	1177219
ntz	900391
icbk	1470205
agfs	1592016
odyy	1626644
nim	890119
rpmt	1437283
ksm	846596
baf	1181026
ctgo	1502377
ngs	1084991
asln	1722926
sbfg	767405
hwbk	893847
fcco	932781
educ	31667
mrzm	1413754
vivk	1450704
dcth	872912
snpw	1343465
fam	1302624
usdp	1610682
ntwn	1353538
lee	58361
xela	1620179
mmac	1003201
cmu	809844
sbi	882300
cban	711669
ipix	1355250
ntic	875582
nbac	1780262
pebk	1093672
xteg	1472468
lsyn	1667489
ocup	1228627
ygmz	1782037
fkys	737875
xair	1641631
mram	1438423
ovly	1431567
ofed	1501078
pcm	908187
xin	1398453
sls	1390478
ctr	1547341
tmrr	1685237
jeq	866095
banx	1578987
asc	1577437
vjet	1582581
rmrm	1452477
brqs	1650575
budz	1393772
sanw	1477246
gig	1836981
lfvn	849146
xan	1332551
jax	1617227
pni	1170311
cydvf	1394039
gdp	943861
mpv	831655
zagg	1296205
iaf	779336
armp	921114
rbycf	1057791
stcn	914712
plxp	1497504
sppp	1539190
atnf	1690080
spe	897802
gcv	845611
ggz	1585855
mft	891188
ogen	1174940
trib	888721
kblb	1413119
rtsl	1575659
nyc	1595527
shwz	1622879
ung	1376227
evoa	728447
flwpf	1752524
ftek	846913
gdl	1378701
ecor	1560258
atnm	1388320
asys	720500
adoc	1824884
ghsi	1642375
pdsb	1472091
xflt	1703079
aaic	1209028
nuze	1527613
tuem	878726
jroof	1602380
ffnw	1401564
plbc	1168455
adxs	1100397
stsa	1692830
ptrs	832090
rvsb	1041368
hnw	1388126
tfecy	1630511
chfw	1824893
isun	1634447
mlvf	1550603
acbm	1622996
swz	813623
nrbo	1638287
clir	1434524
czwi	1367859
gass	1328919
fpl	1589420
asm	316888
sfun	1294404
ubfo	1137547
ettx	1724344
geos	1001115
eff	1573698
vblt	1603207
mnpr	1645469
koss	56701
uexcf	1289028
nmtc	1500198
verb	1566610
inteq	1525773
bbxia	1814974
lark	1141688
hlix	1611277
pbpb	1195734
avco	1630212
vmar	1813783
uamy	101538
unb	706863
fonr	355019
frevs	36840
cfbk	1070680
bsbk	1787414
ifmk	1681941
clpr	1649096
erh	1279014
chra	1730346
twin	100378
fraf	723646
stks	1399520
fvam	1823465
pte	1076682
lybc	816332
fcrd	1464963
aezs	1113423
mchx	1224133
calb	1752036
ae	2178
apm	1734005
sga	886136
srl	16859
obci	350737
oncy	1129928
enbp	1437479
cxdo	1075736
dex	1396167
prov	1010470
qnbc	750558
chaq	1799850
usws	1670349
emyb	1449794
func	763907
epm	1006655
cwbr	1522602
cfms	1305773
dtea	1627606
vs	1701963
glmd	1595353
pgp	1318025
usak	883945
fust	1636051
mags	896494
mn	1524223
akom	1590496
ship	1448397
atxi	1644963
cpst	1009759
farm	34563
pflc	1093728
petz	1684425
cyad	1637890
snd	1529628
lpth	889971
ltdh	93205
rrts	1440024
corr	1347652
cglo	842013
clrb	1279704
iae	1385632
grow	754811
ulbi	875657
aese	1708341
amst	1807166
atcx	1751143
naii	787253
issc	836690
bsd	1089094
cizn	1075706
aau	1015647
jls	1472215
laab	1584480
lxu	60714
gpic	918580
rzlt	1509261
crcw	1688126
nobh	72205
acu	2098
kmph	1434647
ovbc	894671
lsaq	1819113
gmgi	1437925
jemd	1708261
crvs	1626971
arav	1513818
cney	1780785
szc	1506488
rndb	1667161
imbi	870826
aim	946644
rcat	748268
aei	1750106
wyy	1034760
cety	1329606
avbh	1443575
mpvdf	1004530
lmst	1358356
ampy	1533924
bwmy	1656501
rgls	1505512
rmbl	1596961
sal	1060219
mven	894871
mito	1696396
evok	1403708
reph	1588972
jp	1616291
hwin	1632081
ades	1515156
lgiq	1335112
mack	1274792
vgz	783324
trtc	1451512
hgbl	849145
lxeh	1814067
hbp	1093082
aame	8177
mlllf	1714562
